College Code,College Name,Branch Code,Branch Rank,Integrated Rank,Gender,Region,Caste,Seat Category,Allotment Year
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSE,2559,16543,M,OU,BC_A,BC_B_GIRLS_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",EEE,2574,13787,F,OU,SC,SC_GIRLS_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",EEE,2636,11860,F,OU,SC,SC_GIRLS_OU,2020
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSM,2672,9096,M,OU,BC_D,BC_D_GIRLS_UR,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,2682,14956,F,OU,BC_D,BC_D_GIRLS_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,2736,15180,F,OU,BC_B,BC_A_GIRLS_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSE,2888,9938,M,OU,BC_B,BC_B_GIRLS_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSE,2896,15186,F,OU,SC,SC_SG_GIRLS_OU(0),2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSD,2935,10123,M,OU,BC_B,BC_B_GIRLS_UR,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSE,2952,16523,M,OU,BC_E,BC_E_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSM,2953,15405,M,OU,BC_D,BC_D_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,2960,14450,F,OU,SC,SC_GEN_OU,2020
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,3016,16857,M,OU,SC,ST_GEN_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSD,3017,10413,F,OU,BC_D,ST_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,3050,14941,M,OU,BC_A,BC_A_GIRLS_OU,2020
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSM,3080,18100,M,OU,BC_A,BC_A_GIRLS_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSM,3109,17313,M,OU,OC,ST_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,3128,10879,F,OU,SC,SC_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,3182,17668,F,OU,SC,SC_GIRLS_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSE,3300,19042,M,OU,OC,EWS_GIRLS_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,3318,18336,F,OU,BC_A,BC_A_GEN_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSM,3343,11657,M,OU,BC_B,BC_B_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSD,3376,11785,M,OU,BC_D,BC_A_GIRLS_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSM,3391,11867,M,OU,BC_B,BC_D_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSE,3461,19691,F,OU,ST,ST_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,3527,17922,M,OU,SC,SC_GEN_OU,2020
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",ECE,3671,19960,M,OU,SC,SC_GEN_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSD,3700,17917,M,OU,SC,SC_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",MEC,3736,17040,F,OU,BC_B,BC_B_GIRLS_OU,2020
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSE,3787,13745,M,OU,OC,EWS_GEN_UR,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSE,3890,17528,M,OU,ST,ST_GEN_OU,2020
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSD,4053,18984,M,OU,SC,SC_GEN_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSD,4130,15396,F,OU,OC,SC_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSM,4138,19196,M,OU,BC_E,BC_E_GIRLS_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSM,4344,16578,M,OU,BC_B,BC_A_GEN_OU,2023
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSM,4610,19143,M,OU,SC,SC_GEN_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSD,4929,21386,M,OU,BC_E,BC_E_GEN_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSD,5293,22249,M,OU,ST,BC_B_GEN_OU,2021
SMSK,"SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS), GHATKESAR",CSE,5322,22308,M,OU,ST,ST_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,11,178,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,18,339,M,OU,BC_A,BC_A_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,21,3214,M,OU,ST,ST_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,27,142,F,OU,BC_B,OC_GIRLS_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,34,777,M,OU,SC,SC_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,39,298,M,OU,BC_B,BC_B_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,41,148,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,43,196,M,OU,BC_B,BC_B_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,44,365,M,OU,OC,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,46,772,M,OU,BC_B,OC_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,49,814,M,OU,BC_B,OC_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,51,860,M,OU,BC_D,BC_D_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,51,419,F,OU,OC,OC_GIRLS_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,51,168,M,OU,OC,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,53,172,M,OU,OC,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CSO,55,235,M,OU,BC_B,BC_B_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,56,452,M,OU,OC,OC_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,58,454,M,OU,OC,OC_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,59,468,M,OU,BC_D,BC_D_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,61,200,M,OU,OC,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,63,266,F,OU,BC_B,BC_B_GIRLS_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,65,239,M,OU,BC_D,BC_D_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,65,210,M,OU,BC_D,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,66,526,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,67,530,M,OU,BC_D,BC_D_GEN_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,67,214,M,OU,BC_B,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,67,453,M,OU,BC_A,BC_A_GEN_UR,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,68,532,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,69,274,M,OU,OC,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,70,220,M,OU,BC_D,BC_D_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,76,610,M,OU,BC_D,OC_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,77,626,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,78,244,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,79,607,F,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,80,809,M,OU,SC,SC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,81,600,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,82,1115,M,OU,BC_B,BC_B_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,83,441,M,OU,BC_B,BC_B_GEN_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,85,652,M,OU,BC_A,OC_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,85,277,M,OU,BC_D,BC_D_CAP_GEN_UR(0),2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,85,631,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,86,449,M,OU,BC_D,BC_D_GEN_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,88,296,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,88,643,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,90,310,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,91,657,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CSO,92,715,M,OU,BC_D,BC_D_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,92,322,F,OU,BC_B,OC_GIRLS_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,94,371,F,OU,OC,EWS_GIRLS_UR,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,96,339,M,OU,BC_A,BC_A_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,98,342,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,99,520,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,100,390,M,OU,BC_D,BC_D_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,100,347,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,100,402,F,OU,OC,OC_GIRLS_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,101,748,M,OU,BC_D,BC_D_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,101,2740,M,OU,SC,SC_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,101,716,M,OU,BC_A,BC_A_GEN_UR,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,102,406,M,OU,BC_D,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,103,396,F,OU,BC_B,BC_B_GEN_UR,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,103,750,M,OU,BC_A,BC_A_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CSE,103,1094,F,OU,BC_D,OC_GEN_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,103,722,M,OU,BC_D,BC_D_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,104,415,M,OU,ST,ST_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,104,723,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,106,395,M,OU,OC,OC_GEN_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,108,401,M,OU,OC,OC_GEN_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,108,558,M,OU,BC_D,BC_D_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,109,435,M,OU,OC,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,109,768,M,OU,BC_D,BC_D_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,110,409,M,OU,OC,OC_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,113,431,F,OU,OC,OC_GIRLS_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,115,901,M,OU,BC_B,BC_B_GEN_UR,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,116,451,F,OU,BC_B,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,118,406,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,119,813,F,OU,BC_B,BC_B_GIRLS_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CSE,121,1169,M,OU,BC_B,BC_B_GEN_UR,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,124,831,F,OU,BC_D,BC_D_GIRLS_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,125,426,F,OU,BC_A,BC_A_GIRLS_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,125,480,M,OU,BC_B,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,126,1450,M,OU,BC_A,BC_A_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,126,501,M,OU,OC,OC_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,126,481,F,OU,OC,OC_PHV_GIRLS_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CIV,127,508,M,OU,SC,SC_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,127,484,M,OU,BC_D,BC_D_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,129,692,M,OU,BC_D,BC_D_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,130,1510,M,OU,BC_D,BC_D_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,130,531,M,OU,OC,OC_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,132,544,F,OU,OC,OC_GIRLS_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,133,990,M,OU,BC_B,BC_B_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,134,506,M,OU,BC_D,BC_D_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,136,717,M,OU,BC_D,BC_D_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",INF,136,476,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,139,725,M,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,139,520,F,OU,BC_D,BC_D_GIRLS_UR,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,143,731,M,OU,BC_D,BC_D_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,145,554,F,OU,BC_B,BC_B_GEN_UR,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CSE,146,1493,M,OU,BC_D,OC_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,146,555,F,OU,OC,OC_GIRLS_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,148,559,M,OU,BC_D,BC_D_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,149,776,M,OU,BC_D,BC_D_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,150,630,M,OU,BC_B,BC_B_GEN_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,152,638,M,OU,OC,OC_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,152,565,M,OU,BC_D,BC_D_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,153,572,M,OU,BC_D,BC_D_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,154,574,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,155,600,M,OU,BC_B,OC_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CSE,155,1577,F,OU,BC_B,BC_B_GEN_UR,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,164,684,F,OU,OC,OC_GIRLS_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,165,598,F,OU,BC_B,BC_B_GIRLS_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,166,673,M,OU,BC_B,OC_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CSE,166,1628,F,OU,BC_B,BC_B_GEN_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,167,677,M,OU,BC_D,OC_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,167,1207,M,OU,BC_B,BC_B_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,167,690,F,OU,BC_B,BC_B_GIRLS_UR,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,173,714,M,OU,BC_D,BC_D_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,175,717,M,OU,BC_D,BC_D_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,178,663,F,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,179,913,M,OU,BC_E,BC_E_GIRLS_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,182,768,F,OU,OC,OC_GIRLS_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,183,744,M,OU,BC_D,BC_D_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",EEE,184,747,F,OU,BC_A,BC_A_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,186,775,F,OU,BC_B,BC_B_CAP_GEN_UR(0),2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,187,761,F,OU,OC,OC_GIRLS_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CSE,190,655,M,OU,SC,SC_GEN_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,190,714,F,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,191,718,M,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",MEC,195,1307,M,OU,BC_A,BC_A_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,196,803,F,OU,BC_B,BC_B_GIRLS_OU,2023
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,197,820,F,OU,BC_B,BC_B_GEN_OU,2021
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,199,746,F,OU,BC_D,BC_D_GIRLS_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,200,750,F,OU,BC_B,BC_B_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",CSE,202,2040,M,OU,OC,OC_GEN_OU,2020
SNIS,"SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY, GHATKESAR",ECE,203,767,F,OU,BC_D,BC_D_GIRLS_OU,2020
