College Code,College Name,Branch Code,Rank,Gender,Region,Caste,Seat Category
GZWL,"GOVT MODEL RESIDENTIAL POLYTECHNIC, GAJWEL",EC,12678,M,OU,BC_B,BC_B_GEN_OU
NKHD,"GOVERNMENT POLYTECHNIC, NARAYANKHED",EC,12678,M,OU,BC_A,BC_A_GEN_UR
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",AA,12691,M,OU,BC_D,OC_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",AU,12691,M,OU,OC,OC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CE,12691,F,OU,OC,OC_GIRLS_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,12691,M,OU,BC_B,OC_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,12691,M,OU,BC_D,OC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EI,12691,M,OU,BC_D,BC_D_GEN_OU
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE, IBRAHIMPATAN",CS,12712,M,OU,OC,OC_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,12724,M,OU,BC_B,BC_B_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,12724,F,OU,BC_E,BC_E_GIRLS_UR
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,12724,M,OU,BC_D,OC_GEN_OU
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",EC,12724,M,OU,BC_B,OC_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,12724,M,OU,BC_A,BC_A_GEN_UR
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",EE,12724,F,OU,BC_A,BC_A_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CE,12738,F,OU,BC_A,BC_A_GIRLS_OU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",CS,12738,F,OU,SC,SC_GIRLS_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",CS,12738,F,OU,BC_D,BC_D_GIRLS_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,12744,F,OU,BC_B,BC_B_GIRLS_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,12744,F,OU,BC_D,BC_D_GIRLS_OU
SDPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, SIDDIPET",CS,12749,F,OU,ST,ST_GIRLS_UR
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,12754,M,OU,BC_B,BC_B_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,12754,M,OU,BC_A,BC_A_GEN_UR
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,12760,F,OU,BC_D,OC_PHV_GIRLS_OU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",CS,12769,F,OU,SC,SC_GIRLS_OU
GWNZ,"GOVT POLYTECHNIC FOR WOMEN, NIZAMABAD",EC,12769,F,OU,BC_D,BC_D_NCC_GIRLS_OU (57)
WLGW,"GOVT POLYTECHNIC FOR WOMEN, WARANGAL",EC,12769,F,OU,SC,SC_GIRLS_OU
NSGR,"GOVT POLYTECHNIC, NAGARJUNASAGAR",EE,12769,M,OU,BC_B,BC_B_GEN_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,12783,F,OU,BC_A,BC_A_GIRLS_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",EE,12783,M,OU,BC_D,BC_D_GEN_OU
VGWL,"VAAGDEVI ENGINEERING COLLEGE, WARANGAL",EE,12783,F,OU,BC_B,OC_GIRLS_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,12801,M,OU,BC_A,"BC_A_CAP_GEN_UR(0
)"
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,12801,M,OU,BC_B,BC_B_GEN_OU
NAWBSF,"NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH - SELF FINANCE, NEW MALAKPET",AI,12813,M,OU,BC_E,BC_E_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,12813,M,OU,BC_A,BC_A_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,12820,M,OU,BC_A,BC_A_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",MN,12820,M,OU,SC,SC_GEN_UR
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,12827,F,OU,OC,EWS_GIRLS_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",MN,12828,M,OU,BC_B,BC_B_GEN_UR
NALG,"GOVT POLYTECHNIC , NALGONDA",CS,12831,M,OU,ST,ST_PHO_GEN_OU
IOEPH,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EC,12831,F,OU,SC,SC_PHH_GIRLS_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,12840,M,OU,ST,ST_GEN_UR
SMCD,"ST MARYS ENGINEERING COLLEGE, DESHMUKHI",CS,12840,M,OU,BC_D,OC_GEN_UR
KLRT,"K.L.R.COLLEGE OF ENGG AND TECHNOLOGY PALONCHA, PALONCHA",CS,12840,M,OU,BC_E,OC_GEN_UR
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",CS,12840,F,OU,ST,ST_GIRLS_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",ME,12840,M,OU,OC,OC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",AI,12864,M,OU,BC_B,BC_B_GEN_UR
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",CE,12864,M,OU,BC_B,OC_CAP_GEN_UR(0)
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,12864,F,OU,BC_D,BC_D_GIRLS_OU
KMTS,"KHAMMAM INST OF TECHNOLOGY AND SCIENCE, KHAMMAM",CS,12864,M,OU,OC,OC_GEN_UR
WLGW,"GOVT POLYTECHNIC FOR WOMEN, WARANGAL",EC,12864,F,OU,BC_E,BC_E_GIRLS_OU
YDGR,"GOVT.POLYTECHNIC, YADAGIRIGUTTA",EE,12864,M,OU,BC_D,BC_D_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,12864,M,OU,BC_A,BC_A_GEN_OU
ADBP,"S.G GOVT POLYTECHNIC, ADILABAD",CS,12877,F,OU,OC,EWS_GIRLS_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,12877,M,OU,BC_A,BC_A_GEN_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",CE,12889,M,OU,BC_B,BC_B_GEN_UR
SDPT,"GOVT.POLYTECHNIC, SIDDIPET",EC,12890,M,OU,BC_A,BC_A_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,12897,M,OU,BC_B,BC_B_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,12897,M,OU,BC_B,BC_B_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,12897,F,OU,BC_B,BC_B_GIRLS_OU
TRRM,"TRR POLYTECHNIC , MEERPET",CS,12904,F,OU,BC_B,BC_B_GEN_UR
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",CS,12904,M,OU,BC_E,BC_E_GEN_OU
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",CS,12904,M,OU,BC_B,ST_GEN_OU
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",CS,12904,F,OU,BC_B,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",EC,12904,F,OU,OC,EWS_GIRLS_OU
NDPT,"GOVT.POLYTECHNIC, NANDIPET",EC,12904,M,OU,BC_B,BC_B_GEN_OU
JGPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, JOGIPET",EC,12922,F,OU,SC,SC_GIRLS_OU
GWMB,"GOVT POLY. FOR WOMEN AND MINORITIES, BADANGPET",EC,12922,F,OU,BC_D,LMK_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,12922,F,OU,BC_B,OC_GIRLS_UR
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,12928,F,OU,BC_B,BC_B_GIRLS_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",CS,12928,F,OU,OC,OC_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",EC,12930,F,OU,SC,SC_GIRLS_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,12936,F,OU,BC_D,BC_D_GIRLS_OU
YDGR,"GOVT.POLYTECHNIC, YADAGIRIGUTTA",EE,12936,M,OU,BC_D,OC_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,12943,F,OU,OC,OC_GIRLS_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CH,12943,M,OU,BC_D,BC_D_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,12943,F,OU,OC,OC_GEN_OU
PBRW,"GOVERNMENT POLYTECHNIC FOR WOMEN, PEBBAIR",EC,12943,F,OU,BC_B,OC_GIRLS_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EC,12943,F,OU,SC,SC_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EC,12950,F,OU,SC,SC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CE,12960,F,OU,BC_D,BC_D_GIRLS_UR
MDKW,"GOVT POLYTECHNIC FOR WOMEN, MEDAK",EC,12966,F,OU,BC_D,BC_D_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",ES,12966,F,OU,BC_B,BC_E_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EC,12969,M,SVU,BC_D,OC_CAP_GEN_UR(0)
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,12969,M,OU,BC_D,BC_D_GEN_OU
MDCL,"GOVERNMENT POLYTECHNIC, MEDCHAL",EE,12977,M,OU,SC,SC_GEN_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,12982,F,OU,BC_B,OC_GIRLS_UR
GWMB,"GOVT POLY. FOR WOMEN AND MINORITIES, BADANGPET",CS,12982,F,OU,BC_D,LMK_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,12990,M,OU,SC,SC_GIRLS_OU
NDPT,"GOVT.POLYTECHNIC, NANDIPET",EC,12990,M,OU,BC_D,BC_D_GEN_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",CS,12997,M,OU,ST,ST_GEN_OU
MAHM,"GOVERNMENT POLYTECHNIC, MAHESHWARAM",EE,12997,M,OU,BC_B,BC_B_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",AI,13010,M,OU,BC_D,OC_GEN_OU
SCCL,"SINGARENI COLLIERIES POLYTECHNIC COLLEGE, NASPUR",EE,13012,F,OU,BC_D,BC_D_GIRLS_UR
TRRM,"TRR POLYTECHNIC , MEERPET",CS,13018,M,OU,BC_B,OC_GEN_OU
SGRD,"GOVERNMENT POLYTECHNIC, SANGA REDDY",EC,13018,M,OU,OC,OC_GEN_OU
SRPW,"GOVT POLYTECHNIC FOR WOMEN, SURYAPET",CS,13020,F,OU,BC_A,BC_A_GIRLS_OU
AITH,"ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI., HAYATHNAGAR",CS,13020,M,OU,SC,SC_GEN_OU
MDKW,"GOVT POLYTECHNIC FOR WOMEN, MEDAK",EC,13024,F,OU,BC_D,BC_B_GIRLS_UR
JGPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, JOGIPET",EC,13024,F,OU,BC_D,BC_D_GIRLS_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,13027,F,OU,ST,ST_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EC,13027,M,OU,OC,EWS_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EE,13032,F,OU,BC_A,BC_A_GIRLS_OU
JGPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, JOGIPET",EC,13034,F,OU,BC_B,BC_B_GIRLS_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,13050,M,OU,BC_D,BC_D_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EC,13058,M,OU,SC,SC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,13059,M,OU,BC_B,OC_PHO_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,13061,M,OU,BC_A,BC_A_GEN_UR
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,13062,F,OU,BC_D,BC_D_GIRLS_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,13064,M,OU,BC_B,OC_PHO_GEN_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",EE,13066,M,OU,BC_D,OC_PHH_GEN_OU
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,13071,M,OU,BC_E,OC_CAP_GEN_UR(0)
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,13075,M,OU,BC_E,OC_GEN_OU
GWMB,"GOVT POLY. FOR WOMEN AND MINORITIES, BADANGPET",EC,13076,F,OU,BC_D,LMK_GIRLS_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,13079,M,OU,BC_B,BC_B_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,13080,M,AU,BC_B,BC_B_GEN_AU
VREC,"VIJAYA RURAL ENGINEERING COLLEGE, NIZAMABAD",CS,13092,M,OU,BC_E,OC_PHO_GEN_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",EE,13094,F,OU,BC_B,BC_B_GEN_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EC,13103,F,OU,SC,SC_GIRLS_AU
KMTS,"KHAMMAM INST OF TECHNOLOGY AND SCIENCE, KHAMMAM",CS,13104,M,OU,OC,OC_GEN_UR
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,13112,F,OU,BC_B,OC_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,13128,M,OU,BC_B,BC_B_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",AI,13129,M,OU,OC,OC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,13129,M,OU,BC_B,BC_B_GEN_OU
GWMB,"GOVT POLY. FOR WOMEN AND MINORITIES, BADANGPET",EC,13129,F,OU,OC,LMK_GIRLS_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",EC,13135,F,OU,BC_B,OC_CAP_GIRLS_UR(0)
HSBD,"GOVERNMENT POLYTECHNIC, HUSNABAD",EE,13140,M,OU,BC_D,BC_D_GEN_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",CS,13147,M,OU,SC,SC_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EC,13147,M,OU,SC,SC_NCC_GEN_OU(0)
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,13151,F,OU,BC_A,BC_A_GEN_OU
SGRD,"GOVERNMENT POLYTECHNIC, SANGA REDDY",EC,13151,F,OU,BC_B,OC_GIRLS_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,13151,M,OU,BC_B,BC_B_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,13157,M,OU,BC_A,BC_A_GEN_OU
GDWL,"GOVERNMENT POLYTECHNIC, GADWAL",CS,13164,M,OU,SC,SC_GEN_OU
ZHBD,"SS GOVT POLYTECHNIC , ZAHIRABAD",ME,13164,M,OU,BC_A,OC_GEN_UR
NDPT,"GOVT.POLYTECHNIC, NANDIPET",EC,13168,M,OU,BC_B,BC_B_GEN_OU
WLGW,"GOVT POLYTECHNIC FOR WOMEN, WARANGAL",CE,13172,F,OU,BC_D,OC_PHO_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,13178,M,OU,BC_B,BC_B_GEN_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",EE,13178,M,OU,SC,SC_GEN_UR
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",CS,13186,M,OU,BC_D,BC_D_GEN_UR
MDCL,"GOVERNMENT POLYTECHNIC, MEDCHAL",EC,13186,M,OU,BC_D,BC_D_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",EC,13186,M,OU,ST,ST_GEN_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",CS,13201,F,OU,BC_D,BC_D_GIRLS_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,13201,M,OU,OC,BC_C_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,13201,F,OU,BC_D,BC_D_GIRLS_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",EE,13201,M,OU,BC_D,BC_D_GEN_OU
IOEPH,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EC,13216,F,OU,BC_B,OC_PHH_GIRLS_UR
PRKL,"GOVERNMENT POLYTECHNIC, PARKAL",EC,13216,F,OU,BC_B,BC_B_GIRLS_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,13216,M,OU,BC_D,BC_D_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EV,13216,M,OU,BC_D,BC_D_SG_GEN_OU(0)
VMRH,"VMR POLYTECHNIC, HANAMKONDA",AI,13229,F,OU,BC_B,BC_B_GIRLS_UR
KNRR,"KASIREDDY NARAYANAREDDY COLL ENGG RES., HAYATHNAGAR",CS,13229,M,OU,BC_B,BC_B_GEN_OU
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",CS,13229,F,OU,BC_B,OC_GEN_OU
PRKL,"GOVERNMENT POLYTECHNIC, PARKAL",EC,13229,F,OU,BC_B,"BC_B_SG_GIRLS_OU(0
)"
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",ES,13229,M,OU,SC,SC_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",CE,13238,M,OU,SC,SC_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,13238,M,OU,BC_D,BC_D_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,13238,M,OU,BC_B,OC_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,13244,M,OU,BC_D,BC_D_GEN_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",EC,13244,F,OU,BC_A,BC_A_GIRLS_UR
TRRM,"TRR POLYTECHNIC , MEERPET",CS,13256,F,OU,ST,ST_GIRLS_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EE,13256,M,OU,SC,SC_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EE,13256,M,OU,SC,SC_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",ME,13256,M,OU,BC_B,BC_B_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",ME,13256,M,OU,BC_B,OC_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CE,13268,M,OU,SC,SC_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,13268,F,OU,OC,OC_GIRLS_OU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",CS,13268,F,OU,SC,SC_GIRLS_OU
GDWL,"GOVERNMENT POLYTECHNIC, GADWAL",EC,13268,M,OU,BC_B,BC_B_GEN_OU
NAWB,"NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH, NEW MALAKPET",EC,13268,M,OU,BC_D,BC_D_GEN_OU
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",EE,13268,F,OU,OC,EWS_GIRLS_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",EE,13268,F,OU,BC_E,BC_E_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,13289,M,OU,BC_A,BC_A_GEN_OU
JGPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, JOGIPET",CS,13294,F,OU,BC_A,BC_A_GIRLS_OU
MDKW,"GOVT POLYTECHNIC FOR WOMEN, MEDAK",CS,13301,F,OU,SC,SC_GIRLS_OU
VREC,"VIJAYA RURAL ENGINEERING COLLEGE, NIZAMABAD",CS,13301,F,OU,BC_E,BC_E_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,13301,F,OU,BC_B,BC_B_GIRLS_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,13301,M,OU,BC_B,BC_B_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,13301,M,OU,BC_B,BC_B_GEN_OU
IOEPH,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EC,13310,M,OU,ST,ST_PHH_GEN_AU
NALG,"GOVT POLYTECHNIC , NALGONDA",CE,13317,F,OU,SC,SC_GIRLS_UR
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",CS,13317,F,OU,BC_D,BC_D_GEN_OU
JGPT,"GOVT.POLYTECHNIC, JOGIPET",EC,13317,F,OU,BC_B,BC_B_GIRLS_UR
VGSE,"VAAGESHWARI COLL. OF ENGINEERING, KARIMNAGAR",EE,13317,F,OU,BC_D,OC_GIRLS_UR
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",EE,13317,F,OU,BC_A,BC_A_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",ES,13317,M,OU,SC,SC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",BM,13342,F,OU,BC_B,BC_B_GEN_UR
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,13342,M,OU,BC_D,OC_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,13356,F,OU,BC_D,OC_GIRLS_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,13367,M,OU,BC_E,BC_E_GEN_UR
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",EC,13370,F,OU,BC_B,BC_B_GIRLS_UR
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",EC,13370,M,OU,BC_B,BC_B_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,13376,F,OU,ST,ST_GEN_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",CS,13376,F,OU,BC_D,OC_SG_GEN_OU(0)
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",EC,13376,M,OU,BC_B,OC_GEN_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,13376,M,OU,BC_D,BC_D_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CPS,13394,M,OU,SC,SC_GEN_AU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,13394,F,OU,BC_D,OC_PHV_GIRLS_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",EC,13394,F,OU,SC,SC_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,13394,M,OU,OC,EWS_GIRLS_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EE,13394,M,OU,SC,SC_PHV_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",ME,13394,M,OU,BC_B,OC_CAP_GEN_UR(0)
MDRK,"MADHIRA INSTITUTE OF TECHNOLOGY AND SCI., KODAD",CS,13414,M,OU,BC_D,OC_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,13414,M,OU,BC_D,BC_D_PHO_GEN_OU
JGPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, JOGIPET",CS,13428,F,OU,BC_A,BC_A_GIRLS_OU
BRIL,"BRILLIANT INSTT OF ENGG AND TECHNOLOGY, HAYATHNAGAR",CS,13428,M,OU,BC_B,"BC_B_CAP_GEN_UR(0
)"
MASB,"GOVT POLYTECHNIC, MASAB TANK",AU,13438,M,OU,SC,SC_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CE,13438,M,OU,BC_B,BC_B_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,13438,M,OU,BC_E,BC_E_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,13438,M,OU,BC_E,OC_GEN_OU
AITH,"ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI., HAYATHNAGAR",CS,13438,M,OU,BC_B,OC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,13438,F,OU,OC,EWS_GIRLS_OU
GDWL,"GOVERNMENT POLYTECHNIC, GADWAL",CS,13447,M,OU,OC,EWS_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",EE,13454,F,OU,SC,OC_GIRLS_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",CS,13459,M,OU,OC,OC_GEN_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",CS,13467,M,OU,BC_E,BC_E_GEN_UR
VKBD,"GOVT.POLYTECHNIC, VIKARABAD",EC,13467,M,OU,BC_D,BC_D_GEN_UR
